Run,nFeaturesBefore,nFeaturesAfter,nFeaturesTypeBefore,nFeaturesTypeAfter,percentageOfFeaturesType,nConstraints,nOptionals,nMandatories,nAlternativeGroups,nSelectionGroups,nRefactors,Time(s) 
9,5500,12556,275,0,0.05,507,3680,1820,413,413,275,0.6293142999638803
10,5500,12556,275,0,0.05,507,3680,1820,413,413,275,0.6367913000285625
11,5500,12556,275,0,0.05,507,3680,1820,413,413,275,0.5645422999514267
12,5500,12556,275,0,0.05,507,3680,1820,413,413,275,0.5958330000285059
13,5500,12556,275,0,0.05,507,3680,1820,413,413,275,0.5979787000105716
14,5500,12556,275,0,0.05,507,3680,1820,413,413,275,0.5883871999685653
15,5500,12556,275,0,0.05,507,3680,1820,413,413,275,0.6092106000287458
16,5500,12556,275,0,0.05,507,3680,1820,413,413,275,0.6177278999821283
17,5500,12556,275,0,0.05,507,3680,1820,413,413,275,0.6602591999690048
18,5500,12556,275,0,0.05,507,3680,1820,413,413,275,0.5847836000029929
19,5500,12556,275,0,0.05,507,3680,1820,413,413,275,0.6601137999678031
20,5500,12556,275,0,0.05,507,3680,1820,413,413,275,0.5878957000095397
21,5500,12556,275,0,0.05,507,3680,1820,413,413,275,0.6424236000166275
22,5500,12556,275,0,0.05,507,3680,1820,413,413,275,0.562360699987039
23,5500,12556,275,0,0.05,507,3680,1820,413,413,275,0.6233472999883816
24,5500,12556,275,0,0.05,507,3680,1820,413,413,275,0.6275513999862596
25,5500,12556,275,0,0.05,507,3680,1820,413,413,275,0.6710811999510042
26,5500,12556,275,0,0.05,507,3680,1820,413,413,275,0.5842827000305988
27,5500,12556,275,0,0.05,507,3680,1820,413,413,275,0.6120233000256121
28,5500,12556,275,0,0.05,507,3680,1820,413,413,275,0.5315609000390396
29,5500,12556,275,0,0.05,507,3680,1820,413,413,275,0.6171380000305362
0,5500,19176,550,0,0.1,1004,4043,1457,275,275,550,1.740413899999112
1,5500,19176,550,0,0.1,1004,4043,1457,275,275,550,1.564169299963396
2,5500,19176,550,0,0.1,1004,4043,1457,275,275,550,1.6756069000111893
3,5500,19176,550,0,0.1,1004,4043,1457,275,275,550,1.6499047000543214
4,5500,19176,550,0,0.1,1004,4043,1457,275,275,550,1.6430467999889515
5,5500,19176,550,0,0.1,1004,4043,1457,275,275,550,1.58331110002473
6,5500,19176,550,0,0.1,1004,4043,1457,275,275,550,1.6487380999606103
7,5500,19176,550,0,0.1,1004,4043,1457,275,275,550,1.7042433000169694
8,5500,19176,550,0,0.1,1004,4043,1457,275,275,550,1.65099289995851
9,5500,19176,550,0,0.1,1004,4043,1457,275,275,550,1.7356455000117421
10,5500,19176,550,0,0.1,1004,4043,1457,275,275,550,1.650779900024645
11,5500,19176,550,0,0.1,1004,4043,1457,275,275,550,1.6756550000282004
12,5500,19176,550,0,0.1,1004,4043,1457,275,275,550,1.7038488000398502
13,5500,19176,550,0,0.1,1004,4043,1457,275,275,550,1.692763399973046
14,5500,19176,550,0,0.1,1004,4043,1457,275,275,550,1.8012798000127077
15,5500,19176,550,0,0.1,1004,4043,1457,275,275,550,1.8903047000057995
16,5500,19176,550,0,0.1,1004,4043,1457,275,275,550,1.6702098000096157
17,5500,19176,550,0,0.1,1004,4043,1457,275,275,550,1.8511244999826886
18,5500,19176,550,0,0.1,1004,4043,1457,275,275,550,1.7313827999751084
19,5500,19176,550,0,0.1,1004,4043,1457,275,275,550,1.6877814999897964
20,5500,19176,550,0,0.1,1004,4043,1457,275,275,550,1.7677549999789335
21,5500,19176,550,0,0.1,1004,4043,1457,275,275,550,1.7079159999848343
22,5500,19176,550,0,0.1,1004,4043,1457,275,275,550,1.6534416999784298
23,5500,19176,550,0,0.1,1004,4043,1457,275,275,550,1.5004661999992095
24,5500,19176,550,0,0.1,1004,4043,1457,275,275,550,1.7363810000242665
25,5500,19176,550,0,0.1,1004,4043,1457,275,275,550,1.685162500012666
26,5500,19176,550,0,0.1,1004,4043,1457,275,275,550,1.7276549999951385
27,5500,19176,550,0,0.1,1004,4043,1457,275,275,550,1.6594433999853209
28,5500,19176,550,0,0.1,1004,4043,1457,275,275,550,1.6918312999769114
29,5500,19176,550,0,0.1,1004,4043,1457,275,275,550,1.6813498999690637
0,5500,25854,825,0,0.15,1515,4505,995,138,138,825,3.0760422000312246
1,5500,25854,825,0,0.15,1515,4505,995,138,138,825,2.9993783999816515
2,5500,25854,825,0,0.15,1515,4505,995,138,138,825,3.0849448000080884
3,5500,25854,825,0,0.15,1515,4505,995,138,138,825,3.1568532999954186
4,5500,25854,825,0,0.15,1515,4505,995,138,138,825,3.049157799978275
5,5500,25854,825,0,0.15,1515,4505,995,138,138,825,2.9480487999971956
6,5500,25854,825,0,0.15,1515,4505,995,138,138,825,3.019515899999533
7,5500,25854,825,0,0.15,1515,4505,995,138,138,825,3.0421970000024885
8,5500,25854,825,0,0.15,1515,4505,995,138,138,825,2.982967199990526
9,5500,25854,825,0,0.15,1515,4505,995,138,138,825,2.9803097000112757
10,5500,25854,825,0,0.15,1515,4505,995,138,138,825,3.145264999999199
11,5500,25854,825,0,0.15,1515,4505,995,138,138,825,3.0898058000020683
12,5500,25854,825,0,0.15,1515,4505,995,138,138,825,2.9566316999844275
13,5500,25854,825,0,0.15,1515,4505,995,138,138,825,2.9802996999933384
14,5500,25854,825,0,0.15,1515,4505,995,138,138,825,3.034201700007543
15,5500,25854,825,0,0.15,1515,4505,995,138,138,825,3.0873231000150554
16,5500,25854,825,0,0.15,1515,4505,995,138,138,825,3.1879077999619767
17,5500,25854,825,0,0.15,1515,4505,995,138,138,825,2.927932200022042
18,5500,25854,825,0,0.15,1515,4505,995,138,138,825,2.914887799997814
19,5500,25854,825,0,0.15,1515,4505,995,138,138,825,2.9865557000157423
20,5500,25854,825,0,0.15,1515,4505,995,138,138,825,3.077862699981779
21,5500,25854,825,0,0.15,1515,4505,995,138,138,825,2.9516084999777377
22,5500,25854,825,0,0.15,1515,4505,995,138,138,825,2.8901674000080675
23,5500,25854,825,0,0.15,1515,4505,995,138,138,825,2.9656037999666296
24,5500,25854,825,0,0.15,1515,4505,995,138,138,825,3.054231800022535
25,5500,25854,825,0,0.15,1515,4505,995,138,138,825,3.060183399997186
26,5500,25854,825,0,0.15,1515,4505,995,138,138,825,3.1295824999688193
27,5500,25854,825,0,0.15,1515,4505,995,138,138,825,2.9661707000341266
28,5500,25854,825,0,0.15,1515,4505,995,138,138,825,3.1852139999973588
29,5500,25854,825,0,0.15,1515,4505,995,138,138,825,3.0601558000198565
0,5500,33505,1100,0,0.2,2031,4934,566,0,0,1100,5.1536271999939345
1,5500,33505,1100,0,0.2,2031,4934,566,0,0,1100,5.078230499988422
2,5500,33505,1100,0,0.2,2031,4934,566,0,0,1100,4.815887800010387
3,5500,33505,1100,0,0.2,2031,4934,566,0,0,1100,4.937272800016217
4,5500,33505,1100,0,0.2,2031,4934,566,0,0,1100,4.962866599962581
5,5500,33505,1100,0,0.2,2031,4934,566,0,0,1100,5.025329100026283
6,5500,33505,1100,0,0.2,2031,4934,566,0,0,1100,5.107785500003956
7,5500,33505,1100,0,0.2,2031,4934,566,0,0,1100,5.075321000011172
8,5500,33505,1100,0,0.2,2031,4934,566,0,0,1100,4.984189499984495
9,5500,33505,1100,0,0.2,2031,4934,566,0,0,1100,4.954603399964981
10,5500,33505,1100,0,0.2,2031,4934,566,0,0,1100,5.068719899980351
11,5500,33505,1100,0,0.2,2031,4934,566,0,0,1100,4.908787699998356
12,5500,33505,1100,0,0.2,2031,4934,566,0,0,1100,5.1417471000459045
13,5500,33505,1100,0,0.2,2031,4934,566,0,0,1100,5.569550600019284
14,5500,33505,1100,0,0.2,2031,4934,566,0,0,1100,4.5586284000310116
15,5500,33505,1100,0,0.2,2031,4934,566,0,0,1100,5.323647299956065
16,5500,33505,1100,0,0.2,2031,4934,566,0,0,1100,5.3223428999772295
17,5500,33505,1100,0,0.2,2031,4934,566,0,0,1100,5.053377800039016
18,5500,33505,1100,0,0.2,2031,4934,566,0,0,1100,5.332519199990202
19,5500,33505,1100,0,0.2,2031,4934,566,0,0,1100,5.187151900026947
20,5500,33505,1100,0,0.2,2031,4934,566,0,0,1100,4.940750900015701
21,5500,33505,1100,0,0.2,2031,4934,566,0,0,1100,5.025345899979584
22,5500,33505,1100,0,0.2,2031,4934,566,0,0,1100,4.966543099959381
23,5500,33505,1100,0,0.2,2031,4934,566,0,0,1100,5.156011699989904
24,5500,33505,1100,0,0.2,2031,4934,566,0,0,1100,5.020572700013872
25,5500,33505,1100,0,0.2,2031,4934,566,0,0,1100,4.940153000003193
26,5500,33505,1100,0,0.2,2031,4934,566,0,0,1100,5.119680400006473
27,5500,33505,1100,0,0.2,2031,4934,566,0,0,1100,5.080570999998599
28,5500,33505,1100,0,0.2,2031,4934,566,0,0,1100,4.961410699994303
29,5500,33505,1100,0,0.2,2031,4934,566,0,0,1100,4.667886200011708
