Run,nFeaturesBefore,nFeaturesAfter,nFeaturesTypeBefore,nFeaturesTypeAfter,nContraints,nOptionals,nMandatories,nAlternativeGroups,nSelectionGroups,nRefactors,Time(s) 
18,2750,2750,275,0,0,1922,828,0,0,275,0.02144760004011914
19,2750,2750,275,0,0,1922,828,0,0,275,0.021713899972382933
20,2750,2750,275,0,0,1922,828,0,0,275,0.021434700000099838
21,2750,2750,275,0,0,1922,828,0,0,275,0.021759499970357865
22,2750,2750,275,0,0,1922,828,0,0,275,0.021771900006569922
23,2750,2750,275,0,0,1922,828,0,0,275,0.02162240003235638
24,2750,2750,275,0,0,1922,828,0,0,275,0.022211399977095425
25,2750,2750,275,0,0,1922,828,0,0,275,0.021975999989081174
26,2750,2750,275,0,0,1922,828,0,0,275,0.021847399999387562
27,2750,2750,275,0,0,1922,828,0,0,275,0.02185669995378703
28,2750,2750,275,0,0,1922,828,0,0,275,0.021912499971222132
29,2750,2750,275,0,0,1922,828,0,0,275,0.02212610002607107
0,2750,2750,413,0,0,2177,573,0,0,413,0.03778690000763163
1,2750,2750,413,0,0,2177,573,0,0,413,0.03783990000374615
2,2750,2750,413,0,0,2177,573,0,0,413,0.037157999991904944
3,2750,2750,413,0,0,2177,573,0,0,413,0.037104699993506074
4,2750,2750,413,0,0,2177,573,0,0,413,0.03690080001251772
5,2750,2750,413,0,0,2177,573,0,0,413,0.0384611000190489
6,2750,2750,413,0,0,2177,573,0,0,413,0.03832000005058944
7,2750,2750,413,0,0,2177,573,0,0,413,0.037964400020428
8,2750,2750,413,0,0,2177,573,0,0,413,0.03940169996349141
9,2750,2750,413,0,0,2177,573,0,0,413,0.03925329999765381
10,2750,2750,413,0,0,2177,573,0,0,413,0.03967460000421852
11,2750,2750,413,0,0,2177,573,0,0,413,0.03908189997309819
12,2750,2750,413,0,0,2177,573,0,0,413,0.03945399995427579
13,2750,2750,413,0,0,2177,573,0,0,413,0.03699870000127703
14,2750,2750,413,0,0,2177,573,0,0,413,0.037202399980742484
15,2750,2750,413,0,0,2177,573,0,0,413,0.03712649998487905
16,2750,2750,413,0,0,2177,573,0,0,413,0.037047000019811094
17,2750,2750,413,0,0,2177,573,0,0,413,0.03832340001827106
18,2750,2750,413,0,0,2177,573,0,0,413,0.03785070002777502
19,2750,2750,413,0,0,2177,573,0,0,413,0.037628699967172
20,2750,2750,413,0,0,2177,573,0,0,413,0.03747270000167191
21,2750,2750,413,0,0,2177,573,0,0,413,0.037851399974897504
22,2750,2750,413,0,0,2177,573,0,0,413,0.03780190000543371
23,2750,2750,413,0,0,2177,573,0,0,413,0.037172599986661226
24,2750,2750,413,0,0,2177,573,0,0,413,0.03790870000375435
25,2750,2750,413,0,0,2177,573,0,0,413,0.037894400011282414
26,2750,2750,413,0,0,2177,573,0,0,413,0.03848559997277334
27,2750,2750,413,0,0,2177,573,0,0,413,0.037609999999403954
28,2750,2750,413,0,0,2177,573,0,0,413,0.03704199998173863
29,2750,2750,413,0,0,2177,573,0,0,413,0.037310299987439066
0,2750,2750,550,0,0,2314,436,0,0,550,0.06015039997873828
1,2750,2750,550,0,0,2314,436,0,0,550,0.05758419999619946
2,2750,2750,550,0,0,2314,436,0,0,550,0.05715569999301806
3,2750,2750,550,0,0,2314,436,0,0,550,0.056947799981571734
4,2750,2750,550,0,0,2314,436,0,0,550,0.055864699999801815
5,2750,2750,550,0,0,2314,436,0,0,550,0.05787910002982244
6,2750,2750,550,0,0,2314,436,0,0,550,0.0608121000113897
7,2750,2750,550,0,0,2314,436,0,0,550,0.05711480003083125
8,2750,2750,550,0,0,2314,436,0,0,550,0.05924390000291169
9,2750,2750,550,0,0,2314,436,0,0,550,0.05733699997654185
10,2750,2750,550,0,0,2314,436,0,0,550,0.05603580002207309
11,2750,2750,550,0,0,2314,436,0,0,550,0.0561590000288561
12,2750,2750,550,0,0,2314,436,0,0,550,0.05660360003821552
13,2750,2750,550,0,0,2314,436,0,0,550,0.05734109994955361
14,2750,2750,550,0,0,2314,436,0,0,550,0.05749629996716976
15,2750,2750,550,0,0,2314,436,0,0,550,0.05848500004503876
16,2750,2750,550,0,0,2314,436,0,0,550,0.05748650000896305
17,2750,2750,550,0,0,2314,436,0,0,550,0.05807149998145178
18,2750,2750,550,0,0,2314,436,0,0,550,0.06436050002230331
19,2750,2750,550,0,0,2314,436,0,0,550,0.0560338000068441
20,2750,2750,550,0,0,2314,436,0,0,550,0.05719610000960529
21,2750,2750,550,0,0,2314,436,0,0,550,0.05791279999539256
22,2750,2750,550,0,0,2314,436,0,0,550,0.05987619998631999
23,2750,2750,550,0,0,2314,436,0,0,550,0.057211500010453165
24,2750,2750,550,0,0,2314,436,0,0,550,0.05765980004798621
25,2750,2750,550,0,0,2314,436,0,0,550,0.05765049997717142
26,2750,2750,550,0,0,2314,436,0,0,550,0.05779890000121668
27,2750,2750,550,0,0,2314,436,0,0,550,0.05650669999886304
28,2750,2750,550,0,0,2314,436,0,0,550,0.055460300005506724
29,2750,2750,550,0,0,2314,436,0,0,550,0.056618699978571385
0,3000,3000,150,0,0,1797,1203,0,0,150,0.01243380003143102
1,3000,3000,150,0,0,1797,1203,0,0,150,0.012796299997717142
2,3000,3000,150,0,0,1797,1203,0,0,150,0.012213100038934499
3,3000,3000,150,0,0,1797,1203,0,0,150,0.01209160004509613
4,3000,3000,150,0,0,1797,1203,0,0,150,0.012446500011719763
5,3000,3000,150,0,0,1797,1203,0,0,150,0.012635799997951835
6,3000,3000,150,0,0,1797,1203,0,0,150,0.012493700021877885
7,3000,3000,150,0,0,1797,1203,0,0,150,0.012180800025817007
8,3000,3000,150,0,0,1797,1203,0,0,150,0.01226490002591163
9,3000,3000,150,0,0,1797,1203,0,0,150,0.012516500020865351
10,3000,3000,150,0,0,1797,1203,0,0,150,0.0121371999848634
11,3000,3000,150,0,0,1797,1203,0,0,150,0.012060699984431267
12,3000,3000,150,0,0,1797,1203,0,0,150,0.01221289997920394
13,3000,3000,150,0,0,1797,1203,0,0,150,0.012075799982994795
14,3000,3000,150,0,0,1797,1203,0,0,150,0.01198180002393201
15,3000,3000,150,0,0,1797,1203,0,0,150,0.01207649998832494
16,3000,3000,150,0,0,1797,1203,0,0,150,0.012184899998828769
17,3000,3000,150,0,0,1797,1203,0,0,150,0.012686699978075922
18,3000,3000,150,0,0,1797,1203,0,0,150,0.01225869997870177
19,3000,3000,150,0,0,1797,1203,0,0,150,0.01229150005383417
20,3000,3000,150,0,0,1797,1203,0,0,150,0.012242099968716502
21,3000,3000,150,0,0,1797,1203,0,0,150,0.011935499962419271
22,3000,3000,150,0,0,1797,1203,0,0,150,0.012053799990098923
23,3000,3000,150,0,0,1797,1203,0,0,150,0.012284900003578514
24,3000,3000,150,0,0,1797,1203,0,0,150,0.012009300000499934
25,3000,3000,150,0,0,1797,1203,0,0,150,0.012560400005895644
26,3000,3000,150,0,0,1797,1203,0,0,150,0.012135599972680211
27,3000,3000,150,0,0,1797,1203,0,0,150,0.011924599995836616
28,3000,3000,150,0,0,1797,1203,0,0,150,0.011958799965213984
29,3000,3000,150,0,0,1797,1203,0,0,150,0.01213149999966845
0,3000,3000,300,0,0,2075,925,0,0,300,0.025383200030773878
1,3000,3000,300,0,0,2075,925,0,0,300,0.025443000020459294
2,3000,3000,300,0,0,2075,925,0,0,300,0.025941899977624416
3,3000,3000,300,0,0,2075,925,0,0,300,0.025765899976249784
4,3000,3000,300,0,0,2075,925,0,0,300,0.02595020004082471
5,3000,3000,300,0,0,2075,925,0,0,300,0.02600949996849522
6,3000,3000,300,0,0,2075,925,0,0,300,0.025486900005489588
7,3000,3000,300,0,0,2075,925,0,0,300,0.025582100031897426
8,3000,3000,300,0,0,2075,925,0,0,300,0.026121700007934123
9,3000,3000,300,0,0,2075,925,0,0,300,0.025333099998533726
10,3000,3000,300,0,0,2075,925,0,0,300,0.026638600043952465
11,3000,3000,300,0,0,2075,925,0,0,300,0.025326100003439933
12,3000,3000,300,0,0,2075,925,0,0,300,0.025542000017594546
13,3000,3000,300,0,0,2075,925,0,0,300,0.025258700014092028
14,3000,3000,300,0,0,2075,925,0,0,300,0.025104700005613267
15,3000,3000,300,0,0,2075,925,0,0,300,0.025671000010333955
16,3000,3000,300,0,0,2075,925,0,0,300,0.02538150001782924
17,3000,3000,300,0,0,2075,925,0,0,300,0.025823400006629527
18,3000,3000,300,0,0,2075,925,0,0,300,0.024346199992578477
19,3000,3000,300,0,0,2075,925,0,0,300,0.025944099994376302
20,3000,3000,300,0,0,2075,925,0,0,300,0.025531899998895824
21,3000,3000,300,0,0,2075,925,0,0,300,0.02552810002816841
22,3000,3000,300,0,0,2075,925,0,0,300,0.025428399967495352
23,3000,3000,300,0,0,2075,925,0,0,300,0.02539309998974204
24,3000,3000,300,0,0,2075,925,0,0,300,0.02551889995811507
25,3000,3000,300,0,0,2075,925,0,0,300,0.02540789998602122
26,3000,3000,300,0,0,2075,925,0,0,300,0.025401699997019023
27,3000,3000,300,0,0,2075,925,0,0,300,0.025481199962086976
28,3000,3000,300,0,0,2075,925,0,0,300,0.024961300019640476
29,3000,3000,300,0,0,2075,925,0,0,300,0.025450100016314536
0,3000,3000,450,0,0,2330,670,0,0,450,0.04419139999663457
1,3000,3000,450,0,0,2330,670,0,0,450,0.04374839999945834
2,3000,3000,450,0,0,2330,670,0,0,450,0.04394040000624955
3,3000,3000,450,0,0,2330,670,0,0,450,0.04435320000629872
4,3000,3000,450,0,0,2330,670,0,0,450,0.04372929997043684
5,3000,3000,450,0,0,2330,670,0,0,450,0.04399429995100945
6,3000,3000,450,0,0,2330,670,0,0,450,0.043872500013094395
7,3000,3000,450,0,0,2330,670,0,0,450,0.04468340001767501
8,3000,3000,450,0,0,2330,670,0,0,450,0.04328509996412322
9,3000,3000,450,0,0,2330,670,0,0,450,0.043608899984974414
10,3000,3000,450,0,0,2330,670,0,0,450,0.04467039997689426
11,3000,3000,450,0,0,2330,670,0,0,450,0.04330899997148663
12,3000,3000,450,0,0,2330,670,0,0,450,0.0437977000256069
13,3000,3000,450,0,0,2330,670,0,0,450,0.043725900002755225
14,3000,3000,450,0,0,2330,670,0,0,450,0.04295059997821227
15,3000,3000,450,0,0,2330,670,0,0,450,0.043496300000697374
16,3000,3000,450,0,0,2330,670,0,0,450,0.04364990000613034
17,3000,3000,450,0,0,2330,670,0,0,450,0.04400699998950586
18,3000,3000,450,0,0,2330,670,0,0,450,0.04398999997647479
19,3000,3000,450,0,0,2330,670,0,0,450,0.044073900033254176
20,3000,3000,450,0,0,2330,670,0,0,450,0.04400779999559745
21,3000,3000,450,0,0,2330,670,0,0,450,0.0437044000136666
22,3000,3000,450,0,0,2330,670,0,0,450,0.04342559998622164
23,3000,3000,450,0,0,2330,670,0,0,450,0.043791000032797456
24,3000,3000,450,0,0,2330,670,0,0,450,0.04359149996889755
25,3000,3000,450,0,0,2330,670,0,0,450,0.04531000001588836
26,3000,3000,450,0,0,2330,670,0,0,450,0.04467020003357902
27,3000,3000,450,0,0,2330,670,0,0,450,0.04362710000714287
28,3000,3000,450,0,0,2330,670,0,0,450,0.04357270000036806
29,3000,3000,450,0,0,2330,670,0,0,450,0.0447711999877356
0,3000,3000,600,0,0,2560,440,0,0,600,0.06754560000263155
1,3000,3000,600,0,0,2560,440,0,0,600,0.06842139997752383
2,3000,3000,600,0,0,2560,440,0,0,600,0.0693942999932915
3,3000,3000,600,0,0,2560,440,0,0,600,0.06833739997819066
4,3000,3000,600,0,0,2560,440,0,0,600,0.06898499996168539
5,3000,3000,600,0,0,2560,440,0,0,600,0.06877369998255745
6,3000,3000,600,0,0,2560,440,0,0,600,0.07052379997912794
7,3000,3000,600,0,0,2560,440,0,0,600,0.06909509998513386
8,3000,3000,600,0,0,2560,440,0,0,600,0.06774159998167306
9,3000,3000,600,0,0,2560,440,0,0,600,0.06897299998672679
10,3000,3000,600,0,0,2560,440,0,0,600,0.0680180000490509
11,3000,3000,600,0,0,2560,440,0,0,600,0.06737329997122288
12,3000,3000,600,0,0,2560,440,0,0,600,0.06854870001552626
13,3000,3000,600,0,0,2560,440,0,0,600,0.06762289995094761
14,3000,3000,600,0,0,2560,440,0,0,600,0.06798300001537427
15,3000,3000,600,0,0,2560,440,0,0,600,0.06637580000096932
16,3000,3000,600,0,0,2560,440,0,0,600,0.06843869999283925
17,3000,3000,600,0,0,2560,440,0,0,600,0.0677255000337027
18,3000,3000,600,0,0,2560,440,0,0,600,0.06759969994891435
19,3000,3000,600,0,0,2560,440,0,0,600,0.06691710004815832
20,3000,3000,600,0,0,2560,440,0,0,600,0.06678590003866702
21,3000,3000,600,0,0,2560,440,0,0,600,0.06696580001153052
22,3000,3000,600,0,0,2560,440,0,0,600,0.06757059996016324
23,3000,3000,600,0,0,2560,440,0,0,600,0.06819160003215075
24,3000,3000,600,0,0,2560,440,0,0,600,0.06757479999214411
25,3000,3000,600,0,0,2560,440,0,0,600,0.06854459998430684
26,3000,3000,600,0,0,2560,440,0,0,600,0.06803229998331517
27,3000,3000,600,0,0,2560,440,0,0,600,0.06657729996368289
28,3000,3000,600,0,0,2560,440,0,0,600,0.0684006999945268
29,3000,3000,600,0,0,2560,440,0,0,600,0.0680106999934651
0,3250,3250,163,0,0,1961,1289,0,0,163,0.013736299995798618
1,3250,3250,163,0,0,1961,1289,0,0,163,0.013784400012809783
2,3250,3250,163,0,0,1961,1289,0,0,163,0.013685200014151633
3,3250,3250,163,0,0,1961,1289,0,0,163,0.014155200042296201
4,3250,3250,163,0,0,1961,1289,0,0,163,0.013806100003421307
5,3250,3250,163,0,0,1961,1289,0,0,163,0.013912399997934699
6,3250,3250,163,0,0,1961,1289,0,0,163,0.013826900045387447
7,3250,3250,163,0,0,1961,1289,0,0,163,0.013665900041814893
8,3250,3250,163,0,0,1961,1289,0,0,163,0.013750000041909516
9,3250,3250,163,0,0,1961,1289,0,0,163,0.013518699968699366
10,3250,3250,163,0,0,1961,1289,0,0,163,0.013614699942991138
11,3250,3250,163,0,0,1961,1289,0,0,163,0.013783100002910942
12,3250,3250,163,0,0,1961,1289,0,0,163,0.014326800010167062
13,3250,3250,163,0,0,1961,1289,0,0,163,0.013458600034937263
14,3250,3250,163,0,0,1961,1289,0,0,163,0.013526599970646203
15,3250,3250,163,0,0,1961,1289,0,0,163,0.013552799995522946
16,3250,3250,163,0,0,1961,1289,0,0,163,0.013939800031948835
17,3250,3250,163,0,0,1961,1289,0,0,163,0.014349800010677427
18,3250,3250,163,0,0,1961,1289,0,0,163,0.013700700015760958
19,3250,3250,163,0,0,1961,1289,0,0,163,0.013730300008319318
20,3250,3250,163,0,0,1961,1289,0,0,163,0.013528199982829392
21,3250,3250,163,0,0,1961,1289,0,0,163,0.013740600028540939
22,3250,3250,163,0,0,1961,1289,0,0,163,0.013690599997062236
23,3250,3250,163,0,0,1961,1289,0,0,163,0.013460199988912791
24,3250,3250,163,0,0,1961,1289,0,0,163,0.01375680003548041
25,3250,3250,163,0,0,1961,1289,0,0,163,0.013574599986895919
26,3250,3250,163,0,0,1961,1289,0,0,163,0.01359530002810061
27,3250,3250,163,0,0,1961,1289,0,0,163,0.013488400029018521
28,3250,3250,163,0,0,1961,1289,0,0,163,0.01390940003329888
29,3250,3250,163,0,0,1961,1289,0,0,163,0.013834299985319376
0,3250,3250,325,0,0,2271,979,0,0,325,0.029270300001371652
1,3250,3250,325,0,0,2271,979,0,0,325,0.029401800013147295
2,3250,3250,325,0,0,2271,979,0,0,325,0.030205999966710806
3,3250,3250,325,0,0,2271,979,0,0,325,0.029704199987463653
4,3250,3250,325,0,0,2271,979,0,0,325,0.029280499962624162
5,3250,3250,325,0,0,2271,979,0,0,325,0.029461899946909398
6,3250,3250,325,0,0,2271,979,0,0,325,0.030124899989459664
7,3250,3250,325,0,0,2271,979,0,0,325,0.029239299998153
8,3250,3250,325,0,0,2271,979,0,0,325,0.02931050001643598
9,3250,3250,325,0,0,2271,979,0,0,325,0.029906600015237927
10,3250,3250,325,0,0,2271,979,0,0,325,0.029766599996946752
11,3250,3250,325,0,0,2271,979,0,0,325,0.02934180002193898
