Run,nFeaturesBefore,nFeaturesAfter,nFeaturesTypeBefore,nFeaturesTypeAfter,nContraints,nOptionals,nMandatories,nAlternativeGroups,nSelectionGroups,nRefactors,Time(s) 
10,2000,2000,100,0,0,1212,788,0,0,100,0.011975299974437803
11,2000,2000,100,0,0,1212,788,0,0,100,0.012200600001960993
12,2000,2000,100,0,0,1212,788,0,0,100,0.012748899986036122
13,2000,2000,100,0,0,1212,788,0,0,100,0.01203339995117858
14,2000,2000,100,0,0,1212,788,0,0,100,0.01158019999274984
15,2000,2000,100,0,0,1212,788,0,0,100,0.012166100030299276
16,2000,2000,100,0,0,1212,788,0,0,100,0.012556099973153323
17,2000,2000,100,0,0,1212,788,0,0,100,0.012631300021894276
18,2000,2000,100,0,0,1212,788,0,0,100,0.012178400007542223
19,2000,2000,100,0,0,1212,788,0,0,100,0.011811000003945082
20,2000,2000,100,0,0,1212,788,0,0,100,0.011848900001496077
21,2000,2000,100,0,0,1212,788,0,0,100,0.01153730001533404
22,2000,2000,100,0,0,1212,788,0,0,100,0.011819699953775853
23,2000,2000,100,0,0,1212,788,0,0,100,0.011859299964271486
24,2000,2000,100,0,0,1212,788,0,0,100,0.011699200025759637
25,2000,2000,100,0,0,1212,788,0,0,100,0.011533899989444762
26,2000,2000,100,0,0,1212,788,0,0,100,0.013792599958833307
27,2000,2000,100,0,0,1212,788,0,0,100,0.012941599998157471
28,2000,2000,100,0,0,1212,788,0,0,100,0.014076500025112182
29,2000,2000,100,0,0,1212,788,0,0,100,0.013732800027355552
0,2000,2000,200,0,0,1406,594,0,0,200,0.046280300011858344
1,2000,2000,200,0,0,1406,594,0,0,200,0.022534699994139373
2,2000,2000,200,0,0,1406,594,0,0,200,0.02343450003536418
3,2000,2000,200,0,0,1406,594,0,0,200,0.021688800014089793
4,2000,2000,200,0,0,1406,594,0,0,200,0.024662400013767183
5,2000,2000,200,0,0,1406,594,0,0,200,0.023986599990166724
6,2000,2000,200,0,0,1406,594,0,0,200,0.024552499991841614
7,2000,2000,200,0,0,1406,594,0,0,200,0.024369000049773604
8,2000,2000,200,0,0,1406,594,0,0,200,0.021894400008022785
9,2000,2000,200,0,0,1406,594,0,0,200,0.02141680003842339
10,2000,2000,200,0,0,1406,594,0,0,200,0.021227400051429868
11,2000,2000,200,0,0,1406,594,0,0,200,0.02119419997325167
12,2000,2000,200,0,0,1406,594,0,0,200,0.02175449999049306
13,2000,2000,200,0,0,1406,594,0,0,200,0.02116940001724288
14,2000,2000,200,0,0,1406,594,0,0,200,0.022722600027918816
15,2000,2000,200,0,0,1406,594,0,0,200,0.022351799998432398
16,2000,2000,200,0,0,1406,594,0,0,200,0.02168920001713559
17,2000,2000,200,0,0,1406,594,0,0,200,0.0214814999490045
18,2000,2000,200,0,0,1406,594,0,0,200,0.021661399980075657
19,2000,2000,200,0,0,1406,594,0,0,200,0.021317699982319027
20,2000,2000,200,0,0,1406,594,0,0,200,0.021552399965003133
21,2000,2000,200,0,0,1406,594,0,0,200,0.02140650001820177
22,2000,2000,200,0,0,1406,594,0,0,200,0.02374410000629723
23,2000,2000,200,0,0,1406,594,0,0,200,0.021172600041609257
24,2000,2000,200,0,0,1406,594,0,0,200,0.02168609999353066
25,2000,2000,200,0,0,1406,594,0,0,200,0.022870499989949167
26,2000,2000,200,0,0,1406,594,0,0,200,0.022749399999156594
27,2000,2000,200,0,0,1406,594,0,0,200,0.022353899956215173
28,2000,2000,200,0,0,1406,594,0,0,200,0.022763000044506043
29,2000,2000,200,0,0,1406,594,0,0,200,0.021534500003326684
0,2000,2000,300,0,0,1566,434,0,0,300,0.05176390003180131
1,2000,2000,300,0,0,1566,434,0,0,300,0.056076499982737005
2,2000,2000,300,0,0,1566,434,0,0,300,0.0380577000323683
3,2000,2000,300,0,0,1566,434,0,0,300,0.0377777999965474
4,2000,2000,300,0,0,1566,434,0,0,300,0.03775429999222979
5,2000,2000,300,0,0,1566,434,0,0,300,0.035295500012580305
6,2000,2000,300,0,0,1566,434,0,0,300,0.03533189999870956
7,2000,2000,300,0,0,1566,434,0,0,300,0.03300410002702847
8,2000,2000,300,0,0,1566,434,0,0,300,0.03713180002523586
9,2000,2000,300,0,0,1566,434,0,0,300,0.03379850002238527
10,2000,2000,300,0,0,1566,434,0,0,300,0.03427120001288131
11,2000,2000,300,0,0,1566,434,0,0,300,0.0338367999647744
12,2000,2000,300,0,0,1566,434,0,0,300,0.040870799974072725
13,2000,2000,300,0,0,1566,434,0,0,300,0.03429869998944923
14,2000,2000,300,0,0,1566,434,0,0,300,0.03392930002883077
15,2000,2000,300,0,0,1566,434,0,0,300,0.03412990004289895
16,2000,2000,300,0,0,1566,434,0,0,300,0.03421900002285838
17,2000,2000,300,0,0,1566,434,0,0,300,0.03306980000343174
18,2000,2000,300,0,0,1566,434,0,0,300,0.0364115999545902
19,2000,2000,300,0,0,1566,434,0,0,300,0.03311359998770058
20,2000,2000,300,0,0,1566,434,0,0,300,0.03385879995767027
21,2000,2000,300,0,0,1566,434,0,0,300,0.033935500017832965
22,2000,2000,300,0,0,1566,434,0,0,300,0.03307200002018362
